id_aluno;idade;serie;prova_b1;trab1_b1;trab2_b1;freq_b1;prova_b2;trab1_b2;trab2_b2;freq_b2;prova_b3;trab1_b3;trab2_b3;freq_b3;prova_b4;trab1_b4;trab2_b4;freq_b4;nota_b1;nota_b2;nota_b3;nota_b4;nota_final;frequencia_final;resultado_final;media_nota_b1_b3;media_freq_b1_b3;slope_nota;var_nota;prob_reprovado;prob_recuperacao;prob_aprovado;score_risco;nivel_risco
687;12;8;5.0;1.0;0.4;95.8;3.7;0.2;0.9;82.7;4.1;0.3;0.0;71.4;7.5;0.2;0.6;76.6;6.4;4.800000000000001;4.4;8.3;5.9750000000000005;81.625;Recuperação;5.2;83.3;-2.0;1.12;0.075;0.925;0.0;53.75;Risco Moderado
688;11;6;6.5;0.3;0.0;81.8;3.1;0.7;0.4;80.9;5.0;0.1;0.2;54.9;5.8;0.3;0.2;84.1;6.8;4.2;5.3;6.3;5.65;75.425;Recuperação;5.433333333333334;72.53333333333333;-1.5;1.703333333333333;0.29;0.695;0.015;63.75;Risco Moderado
689;13;6;4.9;0.5;0.6;81.5;5.7;0.6;1.0;65.5;4.6;0.2;0.1;81.0;5.3;0.6;0.7;61.9;6.0;7.3;4.9;6.6;6.199999999999999;72.475;Reprovado;6.066666666666667;76.0;-1.0999999999999996;1.4433333333333327;0.795;0.195;0.01;89.25;Alto Risco
690;12;6;5.2;0.2;0.3;70.2;7.9;0.9;0.5;54.3;5.0;0.2;0.4;57.2;6.2;0.4;0.4;71.9;5.7;9.3;5.6000000000000005;7.000000000000001;6.9;63.4;Reprovado;6.866666666666667;60.56666666666666;-0.0999999999999996;4.443333333333334;0.965;0.03;0.005;98.0;Alto Risco
691;12;6;4.2;0.6;0.5;87.6;4.8;0.2;0.1;54.5;3.8;0.4;0.5;76.1;7.8;0.7;0.6;92.8;5.3;5.1;4.7;9.1;6.049999999999999;77.75;Recuperação;5.033333333333332;72.73333333333333;-0.5999999999999996;0.0933333333333332;0.175;0.825;0.0;58.75;Risco Moderado
692;12;8;4.9;0.3;1.0;76.6;4.8;0.8;0.4;96.2;5.5;0.7;0.0;50.4;7.0;0.1;0.7;58.4;6.2;6.0;6.2;7.8;6.55;70.4;Reprovado;6.133333333333333;74.4;0.0;0.0133333333333333;0.79;0.195;0.015;88.75;Alto Risco
693;11;8;4.1;0.2;0.4;83.9;4.7;0.6;1.0;84.5;7.0;0.3;0.3;65.8;3.2;0.1;0.5;63.3;4.7;6.3;7.6;3.8;5.6000000000000005;74.375;Reprovado;6.2;78.06666666666666;2.8999999999999995;2.109999999999999;0.715;0.255;0.03;84.25;Alto Risco
694;14;7;3.4;0.5;0.8;71.4;5.6;0.3;0.3;56.4;5.2;0.0;0.2;83.9;4.7;0.5;0.8;72.3;4.7;6.199999999999999;5.4;6.0;5.574999999999999;71.0;Reprovado;5.433333333333333;70.56666666666668;0.7000000000000002;0.5633333333333327;0.93;0.07;0.0;96.5;Alto Risco
695;12;7;6.0;0.0;0.2;86.6;5.2;0.5;0.9;67.8;5.5;0.5;0.6;74.2;5.4;0.3;0.7;85.6;6.2;6.6000000000000005;6.6;6.4;6.449999999999999;78.54999999999998;Recuperação;6.466666666666666;76.19999999999999;0.3999999999999994;0.0533333333333333;0.16;0.81;0.03;56.5;Risco Moderado
696;14;6;6.3;0.0;0.7;91.2;7.4;0.3;0.9;79.6;7.2;0.6;0.5;98.9;4.6;0.3;0.6;68.8;7.0;8.6;8.3;5.499999999999999;7.35;84.62500000000001;Aprovado;7.966666666666666;89.90000000000002;1.3000000000000007;0.7233333333333334;0.07;0.11;0.82;12.5;Baixo Risco
697;13;9;6.1;0.2;1.0;57.3;5.5;0.6;0.4;91.8;6.5;1.0;0.5;93.7;6.5;0.1;0.2;96.4;7.3;6.5;8.0;6.8;7.15;84.80000000000001;Aprovado;7.266666666666667;80.93333333333334;0.7000000000000002;0.5633333333333334;0.05;0.15;0.8;12.5;Baixo Risco
698;12;9;5.3;0.0;0.1;91.6;5.5;0.9;0.1;52.2;5.5;0.6;0.4;68.0;7.1;0.9;0.8;54.7;5.4;6.5;6.5;8.8;6.8;66.625;Reprovado;6.133333333333333;70.60000000000001;1.0999999999999996;0.4033333333333331;0.96;0.035;0.005;97.75;Alto Risco
699;12;8;4.9;0.1;0.0;77.0;3.7;0.6;0.7;61.8;4.3;0.5;1.0;52.3;6.7;0.7;0.9;68.5;5.0;5.0;5.8;8.3;6.025;64.9;Reprovado;5.266666666666667;63.70000000000001;0.7999999999999998;0.2133333333333332;0.98;0.02;0.0;99.0;Alto Risco
700;13;8;7.3;0.3;0.4;92.2;7.9;0.6;0.3;94.5;7.4;0.6;0.2;92.3;7.9;0.1;0.1;85.4;8.0;8.8;8.2;8.1;8.275;91.1;Aprovado;8.333333333333334;93.0;0.1999999999999993;0.1733333333333337;0.005;0.045;0.95;2.75;Baixo Risco
701;12;8;5.6;0.8;0.1;71.6;4.2;0.5;0.8;50.5;5.9;0.9;0.5;95.6;4.4;0.1;0.5;61.3;6.499999999999999;5.5;7.300000000000001;5.0;6.075;69.75;Reprovado;6.433333333333334;72.56666666666666;0.8000000000000016;0.8133333333333339;0.875;0.11;0.015;93.0;Alto Risco
702;14;7;5.4;0.6;0.7;69.0;3.4;0.1;0.4;60.1;4.1;0.8;0.7;91.0;7.4;1.0;0.3;82.8;6.7;3.9;5.6;8.700000000000001;6.225;75.725;Recuperação;5.4;73.36666666666666;-1.1000000000000003;1.99;0.195;0.8;0.005;59.5;Risco Moderado
703;11;7;3.1;0.5;0.9;95.8;6.3;0.2;0.5;98.0;4.3;0.3;0.6;56.4;6.8;0.7;0.8;58.2;4.5;7.0;5.199999999999999;8.3;6.25;77.10000000000001;Recuperação;5.566666666666666;83.4;0.6999999999999993;1.663333333333333;0.06;0.92;0.02;52.0;Risco Moderado
704;14;8;4.7;0.3;0.4;62.6;6.0;0.5;0.8;80.7;7.0;0.2;0.9;99.9;4.8;0.4;0.7;52.8;5.4;7.3;8.1;5.9;6.674999999999999;74.0;Reprovado;6.933333333333333;81.06666666666668;2.6999999999999997;1.923333333333332;0.725;0.17;0.105;81.0;Alto Risco
705;11;8;4.9;0.9;0.3;92.2;5.1;0.3;0.4;63.1;3.2;0.3;0.4;62.9;6.7;0.7;0.1;56.1;6.1000000000000005;5.8;3.9;7.5;5.825;68.575;Reprovado;5.266666666666667;72.73333333333333;-2.2000000000000006;1.4233333333333338;0.82;0.175;0.005;90.75;Alto Risco
706;11;8;5.0;0.4;0.4;74.2;5.1;0.2;0.4;53.3;8.0;0.5;0.5;86.2;3.5;0.8;0.9;96.5;5.800000000000001;5.7;9.0;5.2;6.425;77.55;Recuperação;6.833333333333333;71.23333333333333;3.1999999999999997;3.5233333333333325;0.23;0.695;0.075;57.75;Risco Moderado
707;14;9;5.9;0.1;0.7;75.7;6.9;0.5;0.4;51.4;3.7;0.7;0.1;95.4;6.9;0.8;0.2;77.6;6.7;7.800000000000001;4.5;7.9;6.725;75.025;Recuperação;6.333333333333333;74.16666666666667;-2.2;2.823333333333334;0.175;0.82;0.005;58.5;Risco Moderado
708;14;7;5.7;0.6;0.0;65.4;4.0;0.3;0.4;62.2;7.0;0.5;0.6;61.8;5.7;0.5;0.8;89.8;6.3;4.7;8.1;7.0;6.525;69.8;Reprovado;6.366666666666667;63.13333333333333;1.7999999999999998;2.8933333333333326;0.995;0.005;0.0;99.75;Alto Risco
709;14;9;6.0;0.1;0.6;78.7;7.1;0.3;0.5;94.1;5.0;0.1;0.3;95.4;4.5;0.4;0.5;66.6;6.699999999999999;7.899999999999999;5.4;5.4;6.35;83.70000000000002;Recuperação;6.666666666666667;89.40000000000002;-1.299999999999999;1.5633333333333312;0.04;0.895;0.065;48.75;Risco Moderado
710;14;9;6.8;0.3;0.6;66.3;6.2;0.5;0.8;70.8;5.5;0.7;0.2;65.5;6.3;0.0;0.3;79.6;7.699999999999999;7.5;6.4;6.6;7.050000000000001;70.55;Reprovado;7.2;67.53333333333333;-1.299999999999999;0.4899999999999993;0.965;0.03;0.005;98.0;Alto Risco
711;13;8;7.1;0.5;0.6;52.0;5.1;0.1;0.4;86.0;7.4;0.8;0.5;98.8;6.2;0.9;0.2;74.7;8.2;5.6;8.700000000000001;7.300000000000001;7.45;77.875;Aprovado;7.5;78.93333333333334;0.5000000000000018;2.7700000000000014;0.125;0.105;0.77;17.75;Baixo Risco
712;12;8;6.6;0.9;0.2;63.6;5.3;0.9;0.5;95.9;5.1;0.3;0.5;64.1;4.0;0.6;0.2;97.3;7.7;6.7;5.9;4.8;6.275;80.225;Recuperação;6.766666666666667;74.53333333333333;-1.7999999999999998;0.8133333333333331;0.24;0.73;0.03;60.5;Risco Moderado
713;11;6;7.8;0.5;0.7;50.3;4.3;0.9;0.7;70.4;5.7;0.7;0.1;97.7;3.2;0.2;0.7;87.4;9.0;5.9;6.5;4.1000000000000005;6.375;76.45;Recuperação;7.133333333333333;72.8;-2.5;2.7033333333333327;0.185;0.735;0.08;55.25;Risco Moderado
714;14;6;3.1;0.7;0.1;98.9;6.8;0.7;0.3;59.6;3.2;0.4;0.7;52.7;5.2;0.9;0.6;86.5;3.9;7.8;4.3;6.7;5.675;74.425;Reprovado;5.333333333333333;70.39999999999999;0.3999999999999999;4.6033333333333335;0.86;0.125;0.015;92.25;Alto Risco
715;14;9;4.0;1.0;0.2;98.3;5.6;0.1;0.3;75.9;3.0;0.9;0.6;85.5;5.8;0.9;0.1;52.3;5.2;5.999999999999999;4.5;6.8;5.625;78.0;Recuperação;5.233333333333333;86.56666666666666;-0.7000000000000002;0.5633333333333326;0.06;0.915;0.025;51.75;Risco Moderado
716;14;7;3.0;0.1;0.9;69.8;4.6;0.8;0.9;95.4;4.2;0.8;0.2;76.6;7.4;1.0;0.1;77.5;4.0;6.3;5.2;8.5;6.0;79.82499999999999;Recuperação;5.166666666666667;80.6;1.2000000000000002;1.3233333333333333;0.15;0.84;0.01;57.0;Risco Moderado
717;13;8;6.2;0.3;0.7;86.4;6.0;0.8;0.7;90.2;6.4;0.5;0.5;73.9;7.6;0.9;0.1;73.3;7.2;7.5;7.4;8.6;7.675000000000001;80.95;Aprovado;7.366666666666667;83.50000000000001;0.2000000000000001;0.0233333333333333;0.015;0.06;0.925;4.5;Baixo Risco
718;14;8;7.5;0.4;0.0;67.3;8.0;0.8;0.6;53.3;3.6;0.7;0.7;61.2;5.6;1.0;0.7;96.4;7.9;9.4;5.0;7.3;7.4;69.55000000000001;Reprovado;7.433333333333334;60.6;-2.9000000000000004;5.003333333333334;0.975;0.015;0.01;98.25;Alto Risco
719;14;9;4.2;0.4;0.2;83.6;5.2;0.1;0.6;84.6;3.6;0.9;0.5;85.3;6.8;0.2;0.7;62.9;4.800000000000001;5.9;5.0;7.7;5.85;79.1;Recuperação;5.233333333333333;84.5;0.1999999999999993;0.3433333333333332;0.065;0.925;0.01;52.75;Risco Moderado
720;14;6;7.6;0.4;0.2;90.3;7.6;0.6;0.0;78.6;5.1;0.5;0.4;59.5;5.2;0.8;0.1;63.5;8.2;8.2;6.0;6.1;7.125;72.975;Reprovado;7.466666666666666;76.13333333333333;-2.1999999999999997;1.6133333333333324;0.795;0.1;0.105;84.5;Alto Risco
721;12;7;3.3;0.9;0.3;97.3;4.7;0.8;0.6;95.4;6.2;0.3;0.3;77.6;6.7;0.8;0.6;70.6;4.5;6.1;6.8;8.1;6.375;85.225;Recuperação;5.8;90.09999999999998;2.3;1.3899999999999997;0.055;0.915;0.03;51.25;Risco Moderado
722;13;6;7.7;0.7;0.2;70.0;3.3;0.6;0.5;56.1;6.6;0.8;0.6;62.7;4.0;0.2;0.1;62.2;8.6;4.4;7.999999999999999;4.3;6.325;62.75;Reprovado;7.0;62.93333333333334;-0.6000000000000005;5.1599999999999975;0.97;0.015;0.015;97.75;Alto Risco
723;14;6;4.8;0.6;0.1;89.2;4.0;0.6;0.5;76.7;3.9;0.2;0.9;97.8;4.9;0.1;0.9;56.5;5.499999999999999;5.1;5.0;5.9;5.375;80.05;Recuperação;5.199999999999999;87.89999999999999;-0.4999999999999991;0.0699999999999997;0.04;0.955;0.005;51.75;Risco Moderado
724;11;6;3.5;0.3;0.5;63.3;5.1;0.5;0.4;94.0;3.4;0.4;0.7;51.4;6.2;1.0;0.9;92.9;4.3;6.0;4.5;8.1;5.725;75.4;Recuperação;4.933333333333334;69.56666666666668;0.2000000000000001;0.8633333333333335;0.2;0.8;0.0;60.0;Risco Moderado
725;11;6;5.4;0.8;0.7;99.5;4.1;0.5;0.1;70.5;7.7;0.9;0.1;60.0;3.1;0.3;0.7;77.9;6.9;4.699999999999999;8.7;4.1;6.1;76.975;Recuperação;6.766666666666666;76.66666666666667;1.799999999999999;4.013333333333334;0.175;0.77;0.055;56.0;Risco Moderado
726;11;8;4.3;1.0;0.6;51.3;3.0;0.0;0.2;74.1;4.3;0.7;0.5;62.1;6.6;0.9;0.9;93.1;5.9;3.2;5.5;8.4;5.75;70.15;Reprovado;4.866666666666667;62.5;-0.4000000000000003;2.123333333333333;0.985;0.015;0.0;99.25;Alto Risco
727;13;8;4.4;0.8;0.7;80.2;7.6;0.6;1.0;53.5;7.3;0.4;0.9;70.7;7.2;0.0;0.8;91.6;5.9;9.2;8.6;8.0;7.925;74.0;Reprovado;7.899999999999999;68.13333333333333;2.6999999999999997;3.089999999999998;0.935;0.04;0.025;95.5;Alto Risco
728;13;6;4.5;0.0;0.1;83.0;7.2;0.1;0.4;63.9;7.3;0.2;0.1;61.6;5.0;0.0;0.8;64.1;4.6;7.7;7.6;5.8;6.425;68.15;Reprovado;6.633333333333333;69.5;3.0;3.103333333333334;0.915;0.06;0.025;94.5;Alto Risco
729;11;7;7.0;0.6;1.0;84.4;6.7;0.4;0.5;66.2;6.9;0.4;1.0;74.6;5.2;0.5;0.6;77.4;8.6;7.6;8.3;6.3;7.7;75.65;Aprovado;8.166666666666666;75.06666666666668;-0.2999999999999989;0.2633333333333335;0.195;0.075;0.73;23.25;Baixo Risco
730;14;9;5.7;0.1;0.8;56.0;3.8;0.3;0.1;97.3;3.8;0.3;0.9;93.6;7.3;0.2;0.3;54.2;6.6;4.199999999999999;5.0;7.8;5.9;75.275;Recuperação;5.266666666666667;82.3;-1.5999999999999996;1.4933333333333336;0.06;0.94;0.0;53.0;Risco Moderado
731;13;7;4.6;0.3;0.8;96.9;3.6;0.5;0.0;64.1;7.1;0.2;0.1;85.6;6.9;0.7;0.2;95.8;5.699999999999999;4.1;7.399999999999999;7.800000000000001;6.25;85.6;Recuperação;5.733333333333332;82.2;1.6999999999999993;2.7233333333333314;0.15;0.805;0.045;55.25;Risco Moderado
732;11;7;6.1;0.1;0.8;59.1;3.3;0.1;0.7;73.0;6.8;0.7;0.9;79.0;4.4;0.6;0.3;70.2;6.999999999999999;4.1;8.4;5.3;6.2;70.325;Reprovado;6.5;70.36666666666666;1.4000000000000012;4.8100000000000005;0.9;0.07;0.03;93.5;Alto Risco
733;11;7;6.6;0.6;0.9;81.1;6.6;0.7;0.5;83.6;6.0;0.3;0.4;54.5;4.6;0.1;0.6;69.7;8.1;7.8;6.7;5.299999999999999;6.975;72.225;Reprovado;7.533333333333332;73.06666666666666;-1.3999999999999997;0.5433333333333329;0.86;0.06;0.08;89.0;Alto Risco
734;14;6;4.4;0.7;0.5;61.1;7.6;0.8;0.5;58.1;4.7;0.5;0.8;84.7;6.4;0.2;0.2;65.1;5.6000000000000005;8.9;6.0;6.800000000000001;6.825;67.25;Reprovado;6.833333333333333;67.96666666666667;0.3999999999999994;3.243333333333333;0.93;0.035;0.035;94.75;Alto Risco
735;12;8;5.1;0.1;0.2;65.4;5.2;0.2;0.2;74.3;4.3;0.4;0.4;58.3;5.8;0.4;0.3;73.0;5.4;5.6000000000000005;5.1000000000000005;6.5;5.65;67.75;Reprovado;5.366666666666667;66.0;-0.2999999999999998;0.0633333333333333;0.98;0.02;0.0;99.0;Alto Risco
736;13;7;3.6;0.4;0.6;77.3;3.6;0.1;0.7;86.9;3.6;1.0;0.4;89.3;3.8;0.2;0.5;62.6;4.6;4.4;5.0;4.5;4.625;79.025;Reprovado;4.666666666666667;84.5;0.4000000000000003;0.0933333333333332;0.73;0.27;0.0;86.5;Alto Risco
737;14;6;3.9;0.5;0.7;70.9;5.6;0.1;0.2;93.3;5.5;0.4;0.6;62.5;4.5;0.8;0.2;68.7;5.1000000000000005;5.9;6.5;5.5;5.75;73.85;Reprovado;5.833333333333333;75.56666666666666;1.3999999999999997;0.493333333333333;0.725;0.26;0.015;85.5;Alto Risco
738;11;7;6.4;0.4;0.7;58.0;4.7;0.9;0.2;81.3;5.9;0.1;0.8;70.9;7.5;0.4;0.6;90.0;7.500000000000001;5.800000000000001;6.8;8.5;7.15;75.05000000000001;Aprovado;6.7;70.06666666666668;-0.7000000000000011;0.7300000000000001;0.26;0.095;0.645;30.75;Baixo Risco
739;11;7;3.9;0.1;0.5;58.5;4.9;0.5;0.5;83.5;4.8;0.1;0.0;67.5;6.4;0.1;0.9;91.7;4.5;5.9;4.9;7.4;5.675000000000001;75.3;Recuperação;5.1000000000000005;69.83333333333333;0.4000000000000003;0.5200000000000002;0.23;0.76;0.01;61.0;Risco Moderado
740;14;6;5.6;0.4;0.1;70.9;6.1;0.5;0.3;56.3;5.4;0.6;0.6;92.9;7.9;0.5;0.7;65.2;6.1;6.9;6.6;9.1;7.175000000000001;71.325;Reprovado;6.533333333333334;73.36666666666667;0.5;0.1633333333333336;0.85;0.13;0.02;91.5;Alto Risco
741;13;8;6.5;0.8;0.4;87.9;6.6;0.1;0.2;97.3;4.8;0.6;0.2;56.3;6.8;0.1;0.7;73.5;7.7;6.9;5.6;7.6;6.949999999999999;78.75;Recuperação;6.733333333333334;80.5;-2.1000000000000005;1.123333333333334;0.115;0.79;0.095;51.0;Risco Moderado
742;12;8;3.5;0.1;0.9;94.9;3.6;0.6;0.6;56.6;6.2;0.4;0.3;78.3;7.7;0.1;0.6;93.7;4.5;4.8;6.9;8.4;6.15;80.875;Recuperação;5.400000000000001;76.60000000000001;2.4000000000000004;1.7100000000000006;0.16;0.84;0.0;58.0;Risco Moderado
743;12;9;5.8;0.1;0.6;54.2;3.2;0.9;0.7;88.7;7.5;0.4;0.3;57.1;4.1;0.2;0.5;52.6;6.499999999999999;4.800000000000001;8.200000000000001;4.8;6.075;63.15;Reprovado;6.5;66.66666666666667;1.700000000000002;2.890000000000001;0.915;0.07;0.015;95.0;Alto Risco
744;11;6;4.3;0.4;0.5;69.7;8.0;0.8;0.8;63.2;3.8;0.1;0.5;85.2;6.9;0.9;0.2;94.5;5.2;9.6;4.4;8.0;6.800000000000001;78.15;Recuperação;6.400000000000001;72.7;-0.7999999999999998;7.839999999999998;0.19;0.775;0.035;57.75;Risco Moderado
745;13;9;7.8;0.9;0.3;55.0;4.2;0.6;0.4;96.7;4.9;0.5;0.3;95.3;3.1;0.9;0.9;61.0;9.0;5.2;5.7;4.9;6.199999999999999;77.0;Recuperação;6.633333333333333;82.33333333333333;-3.3;4.263333333333334;0.055;0.85;0.095;48.0;Risco Moderado
746;12;9;5.4;0.7;0.4;50.8;3.3;0.1;0.1;86.0;3.7;0.5;0.1;71.7;6.4;0.8;0.2;83.9;6.500000000000001;3.5;4.3;7.4;5.425000000000001;73.1;Reprovado;4.766666666666667;69.5;-2.200000000000001;2.413333333333335;0.885;0.11;0.005;94.0;Alto Risco
747;13;9;7.0;0.7;0.9;83.1;3.9;0.1;0.3;87.7;6.1;0.1;0.1;74.4;5.3;0.3;0.1;79.1;8.6;4.3;6.299999999999999;5.699999999999999;6.224999999999999;81.075;Recuperação;6.399999999999999;81.73333333333333;-2.3000000000000007;4.63;0.055;0.92;0.025;51.5;Risco Moderado
748;13;8;5.8;0.4;0.7;80.1;3.2;0.0;1.0;61.0;6.6;0.1;0.0;96.4;4.7;0.3;0.8;77.6;6.9;4.2;6.699999999999999;5.8;5.9;78.775;Recuperação;5.933333333333334;79.16666666666667;-0.200000000000001;2.2633333333333328;0.09;0.905;0.005;54.25;Risco Moderado
749;11;6;3.2;0.6;0.8;58.2;5.0;0.3;0.6;72.2;7.7;0.1;0.5;76.0;7.3;0.5;0.2;93.0;4.6000000000000005;5.9;8.3;8.0;6.7;74.85;Reprovado;6.266666666666667;68.8;3.7;3.523333333333334;0.965;0.03;0.005;98.0;Alto Risco
750;12;9;6.2;0.0;0.5;61.7;7.0;0.1;0.7;80.9;4.4;0.1;1.0;74.4;7.3;0.7;0.4;55.1;6.7;7.8;5.5;8.4;7.1;68.025;Reprovado;6.666666666666667;72.33333333333334;-1.2000000000000002;1.3233333333333333;0.845;0.115;0.04;90.25;Alto Risco
751;14;6;7.8;0.6;0.6;51.2;4.7;0.3;0.0;88.5;7.8;0.6;0.1;78.9;3.1;1.0;0.0;67.4;9.0;5.0;8.5;4.1;6.65;71.5;Reprovado;7.5;72.86666666666666;-0.5;4.75;0.8;0.1;0.1;85.0;Alto Risco
752;11;6;6.0;0.9;0.2;91.7;5.2;0.4;0.5;55.2;3.3;0.2;0.9;84.5;6.0;0.1;0.1;76.9;7.1000000000000005;6.1000000000000005;4.4;6.199999999999999;5.95;77.075;Recuperação;5.866666666666667;77.13333333333334;-2.7;1.8633333333333335;0.13;0.87;0.0;56.5;Risco Moderado
753;12;8;7.1;0.6;0.7;98.7;6.4;0.9;0.0;98.1;6.0;0.3;0.7;55.3;4.8;0.0;0.2;90.6;8.399999999999999;7.300000000000001;7.0;5.0;6.925;85.67500000000001;Recuperação;7.566666666666666;84.03333333333335;-1.3999999999999986;0.5433333333333319;0.07;0.775;0.155;45.75;Risco Moderado
754;12;9;7.4;0.9;0.4;56.8;5.5;0.6;0.6;94.5;3.3;0.2;0.6;91.1;5.1;0.7;0.1;60.8;8.700000000000001;6.699999999999999;4.1;5.9;6.35;75.8;Recuperação;6.5;80.8;-4.600000000000001;5.320000000000003;0.055;0.895;0.05;50.25;Risco Moderado
755;12;9;4.1;0.7;0.4;61.6;7.3;0.8;0.9;63.5;7.5;1.0;0.6;71.8;7.2;0.8;0.7;90.1;5.2;9.0;9.1;8.7;7.999999999999999;71.75;Reprovado;7.766666666666666;65.63333333333333;3.9;4.943333333333332;0.92;0.035;0.045;93.75;Alto Risco
756;12;6;4.1;0.1;0.6;93.4;7.3;0.7;1.0;91.1;5.6;0.9;0.8;53.6;4.5;0.8;0.8;70.0;4.799999999999999;9.0;7.3;6.1;6.799999999999999;77.025;Recuperação;7.033333333333332;79.36666666666666;2.500000000000001;4.463333333333336;0.07;0.795;0.135;46.75;Risco Moderado
757;12;7;6.1;0.9;0.9;96.3;3.0;0.1;0.5;75.9;6.3;0.2;0.1;89.3;7.7;0.7;0.4;59.4;7.9;3.6;6.6;8.8;6.7250000000000005;80.225;Recuperação;6.033333333333334;87.16666666666667;-1.3000000000000007;4.863333333333334;0.055;0.93;0.015;52.0;Risco Moderado
758;13;8;5.1;0.1;0.1;71.0;6.9;0.7;0.5;73.1;7.2;0.3;0.5;68.8;3.9;1.0;0.9;87.9;5.299999999999999;8.100000000000001;8.0;5.800000000000001;6.8;75.19999999999999;Recuperação;7.133333333333333;70.96666666666665;2.700000000000001;2.523333333333337;0.305;0.65;0.045;63.0;Risco Moderado
759;11;8;7.2;0.5;0.8;52.5;5.3;0.3;0.9;65.7;3.8;0.2;0.7;55.0;6.3;0.5;0.2;54.5;8.5;6.5;4.7;7.0;6.675;56.925;Reprovado;6.566666666666666;57.73333333333333;-3.8;3.613333333333333;0.955;0.04;0.005;97.5;Alto Risco
760;13;8;7.5;0.1;0.3;52.0;7.9;0.6;0.7;79.0;3.2;0.5;0.6;81.7;6.4;0.9;0.3;75.7;7.899999999999999;9.2;4.3;7.6;7.25;72.1;Reprovado;7.133333333333333;70.89999999999999;-3.5999999999999988;6.443333333333332;0.865;0.095;0.04;91.25;Alto Risco
761;14;8;4.8;0.0;0.4;78.7;5.4;0.3;0.1;86.5;7.4;0.0;0.8;94.0;4.3;1.0;0.2;53.2;5.2;5.8;8.200000000000001;5.5;6.175000000000001;78.1;Recuperação;6.400000000000001;86.39999999999999;3.000000000000001;2.520000000000002;0.07;0.925;0.005;53.25;Risco Moderado
762;12;9;4.2;0.4;0.0;69.6;7.9;1.0;0.5;70.5;4.6;0.7;0.1;94.4;4.6;0.8;0.6;67.8;4.6000000000000005;9.4;5.4;5.999999999999999;6.35;75.575;Recuperação;6.466666666666666;78.16666666666667;0.7999999999999998;6.613333333333333;0.095;0.88;0.025;53.5;Risco Moderado
763;11;9;6.9;0.3;0.3;51.4;6.8;0.3;0.2;81.5;3.6;0.5;0.7;97.9;7.2;0.3;0.4;80.1;7.5;7.3;4.8;7.9;6.875;77.725;Recuperação;6.533333333333334;76.93333333333334;-2.7;2.2633333333333336;0.125;0.84;0.035;54.5;Risco Moderado
764;12;7;4.4;0.5;0.5;79.2;4.2;0.3;0.5;85.0;5.3;0.9;0.5;93.4;6.8;0.2;0.6;77.8;5.4;5.0;6.7;7.6;6.175000000000001;83.85000000000001;Recuperação;5.7;85.86666666666667;1.2999999999999998;0.79;0.05;0.945;0.005;52.25;Risco Moderado
765;11;8;7.1;0.6;0.1;50.6;5.7;0.9;0.5;85.6;6.0;0.2;0.4;50.1;4.6;0.5;0.8;70.2;7.799999999999999;7.1000000000000005;6.6000000000000005;5.9;6.85;64.125;Reprovado;7.166666666666667;62.1;-1.1999999999999984;0.3633333333333323;0.895;0.045;0.06;91.75;Alto Risco
766;13;8;5.1;0.0;0.5;89.4;8.0;0.0;0.6;52.6;3.2;0.8;0.3;69.0;5.7;0.5;0.5;71.5;5.6;8.6;4.3;6.7;6.3;70.625;Reprovado;6.166666666666667;70.33333333333333;-1.2999999999999998;4.863333333333332;0.935;0.055;0.01;96.25;Alto Risco
767;11;6;6.3;0.1;0.9;65.3;7.3;0.7;0.4;93.0;4.4;0.8;0.6;90.9;3.3;0.9;0.6;61.3;7.3;8.4;5.8;4.8;6.575;77.625;Recuperação;7.166666666666667;83.06666666666668;-1.5;1.703333333333334;0.065;0.79;0.145;46.0;Risco Moderado
768;14;9;3.5;0.6;0.1;52.0;3.5;0.7;0.2;72.9;3.2;0.1;0.9;68.3;4.0;0.1;0.9;72.8;4.199999999999999;4.4;4.2;5.0;4.45;66.5;Reprovado;4.266666666666667;64.39999999999999;8.881784197001252e-16;0.0133333333333334;0.94;0.055;0.005;96.75;Alto Risco
769;14;8;6.1;0.3;0.8;79.4;6.5;0.8;0.5;63.1;5.1;0.4;0.5;80.1;5.4;0.3;0.3;97.7;7.199999999999999;7.8;6.0;6.0;6.75;80.075;Recuperação;7.0;74.2;-1.1999999999999993;0.8399999999999996;0.19;0.775;0.035;57.75;Risco Moderado
770;11;7;5.3;0.7;0.4;69.9;4.7;1.0;0.8;62.1;7.5;0.2;0.8;80.3;3.4;0.8;0.4;92.5;6.4;6.5;8.5;4.6000000000000005;6.5;76.2;Recuperação;7.133333333333333;70.76666666666667;2.1;1.403333333333333;0.27;0.67;0.06;60.5;Risco Moderado
771;11;7;5.9;0.7;0.7;98.7;3.0;1.0;0.7;74.2;7.9;0.3;0.4;68.3;7.2;0.1;0.7;57.3;7.300000000000001;4.7;8.600000000000001;8.0;7.15;74.625;Reprovado;6.866666666666667;80.39999999999999;1.3000000000000007;3.943333333333336;0.79;0.15;0.06;86.5;Alto Risco
772;11;9;3.8;0.8;0.3;77.2;5.0;0.1;0.3;94.3;6.2;0.3;0.1;95.2;6.6;0.3;0.6;51.5;4.9;5.4;6.6;7.499999999999999;6.1;79.55;Recuperação;5.633333333333333;88.89999999999999;1.6999999999999993;0.7633333333333326;0.045;0.945;0.01;51.75;Risco Moderado
